Accident Index,Year,VehicleReferenceNumber,VehicleType,ArtTowing,Manoeuvre,VehicleLocationOffRoad,JunctionLocation,Skidding,HitObjectOnCWay,VehicleLeaveCWay,HitObjectOffCWay,FirstPointImpact,JourneyPurpose,ForeignReg,SexOfDriver,AgeBandOfDriver
1.07404E+11,2018,2,9,0,3,0,0,0,0,0,0,2,5,0,2,6
1.07405E+11,2018,1,9,0,9,0,6,0,0,0,0,1,5,0,1,6
1.07405E+11,2018,2,3,0,18,0,8,1,0,1,10,1,5,0,1,6
1.07405E+11,2018,1,9,0,18,0,0,0,0,0,0,1,5,0,1,8
1.07405E+11,2018,2,9,0,18,0,0,0,0,0,0,1,5,0,1,9
1.07405E+11,2018,1,9,0,12,0,8,0,0,0,0,0,5,0,3,0
1.07405E+11,2018,2,3,0,18,0,8,0,0,0,0,0,5,0,1,8
1.07405E+11,2018,1,19,0,18,0,0,0,0,0,0,1,1,0,1,9
1.07405E+11,2018,2,9,0,4,0,0,0,0,0,0,2,1,0,1,8
1.07407E+11,2018,1,5,0,13,0,2,1,7,0,0,1,2,0,1,6
1.07407E+11,2018,2,21,1,18,0,2,0,0,0,0,3,1,0,1,9
1.07407E+11,2018,1,20,0,18,0,1,0,0,0,0,1,5,0,1,8
1.07407E+11,2018,2,9,0,4,0,1,0,0,0,0,2,5,0,2,9
1.07407E+11,2018,1,9,0,18,0,8,0,0,0,0,1,5,0,2,6
1.07407E+11,2018,2,8,0,4,0,8,0,0,0,0,4,1,0,1,9
1.07407E+11,2018,1,9,0,18,0,1,0,0,0,0,1,5,0,1,4
1.07408E+11,2018,1,21,4,11,0,0,0,0,0,0,4,1,0,1,7
1.07408E+11,2018,2,9,0,18,0,0,0,7,0,0,3,5,0,1,10
1.07408E+11,2018,3,9,0,18,0,0,0,0,0,0,1,5,0,2,7
1.07408E+11,2018,1,9,0,9,0,5,5,0,0,0,1,5,0,2,6
1.07408E+11,2018,2,9,0,18,0,8,0,0,0,0,1,5,0,2,6
1.07408E+11,2018,1,9,0,4,0,8,1,10,3,2,1,3,0,1,6
1.07409E+11,2018,1,9,0,11,0,0,0,0,0,0,4,5,0,3,0
1.07409E+11,2018,2,9,0,18,0,0,0,0,0,0,3,2,0,1,7
1.0741E+11,2018,1,21,0,18,0,0,0,0,0,0,1,1,0,1,5
1.0741E+11,2018,2,9,0,18,0,0,0,0,5,7,1,1,0,2,7
1.0741E+11,2018,1,9,0,18,0,0,0,0,0,0,1,5,0,2,8
1.0741E+11,2018,2,9,0,3,0,0,0,0,0,0,2,5,0,1,6
1.0741E+11,2018,3,9,0,3,0,0,0,0,0,0,2,5,0,2,8
1.0741E+11,2018,1,9,0,5,0,8,0,0,0,0,3,5,0,1,6
1.0741E+11,2018,2,1,0,18,0,8,0,0,0,0,1,5,0,1,7
1.0741E+11,2018,1,9,0,1,0,8,0,0,1,10,2,5,0,2,6
1.0741E+11,2018,1,14,0,9,0,6,0,0,0,0,3,1,0,1,7
1.0741E+11,2018,2,5,0,13,0,8,0,0,0,0,1,2,0,1,7
1.07411E+11,2018,1,9,0,18,0,2,0,0,0,0,4,5,0,1,9
1.07411E+11,2018,1,9,0,4,0,1,0,0,0,0,1,5,0,1,6
1.07411E+11,2018,2,9,0,4,0,1,0,0,0,0,2,2,0,2,8
1.07411E+11,2018,1,19,0,18,0,0,0,0,0,0,1,5,0,1,7
1.07411E+11,2018,2,9,0,4,0,0,0,0,0,0,2,2,0,1,8
1.07411E+11,2018,3,9,0,4,0,0,0,0,0,0,2,5,0,2,8
1.07412E+11,2018,1,9,0,18,0,0,0,0,0,0,1,5,0,1,10
1.07412E+11,2018,2,9,0,4,0,0,0,0,0,0,2,1,0,1,5
1.07412E+11,2018,1,9,0,16,0,0,1,0,0,0,1,5,0,1,4
1.07412E+11,2018,2,9,0,17,0,0,0,0,0,0,1,2,0,1,7
1.07412E+11,2018,1,9,0,18,0,0,0,0,0,0,4,5,0,2,9
1.07412E+11,2018,1,9,0,18,0,0,0,0,0,0,1,2,0,1,5
1.07413E+11,2018,1,9,0,9,0,5,0,0,0,0,4,5,0,3,0
1.07413E+11,2018,2,1,0,18,0,1,5,0,0,0,1,1,0,1,9
1.07413E+11,2018,1,9,0,1,0,6,0,0,0,0,2,5,0,2,6
1.07414E+11,2018,1,9,0,9,0,5,0,0,0,0,4,5,0,1,9
1.07414E+11,2018,2,9,0,18,0,8,0,0,0,0,1,1,0,1,7
1.07416E+11,2018,1,8,0,9,0,8,0,0,0,0,1,1,0,1,7
1.07416E+11,2018,2,8,0,18,0,8,0,0,0,0,1,1,0,1,7
1.07416E+11,2018,1,9,0,18,0,2,0,0,0,0,1,5,0,3,0
1.07416E+11,2018,1,21,1,11,0,0,0,0,0,0,1,1,0,2,6
1.07416E+11,2018,2,9,0,18,0,0,0,0,0,0,2,5,0,2,8
1.07416E+11,2018,1,9,0,18,0,0,0,0,0,0,1,5,0,1,6
1.07416E+11,2018,2,9,0,18,0,0,0,0,0,0,2,5,0,2,5
1.07416E+11,2018,3,9,0,18,0,0,0,0,0,0,2,5,0,1,9
1.07416E+11,2018,4,9,0,18,0,0,0,0,0,2,2,5,0,1,6
1.07416E+11,2018,1,9,0,15,0,1,0,0,0,0,4,5,0,1,6
1.07416E+11,2018,2,1,0,3,0,1,0,0,0,0,3,5,0,1,8
1.07416E+11,2018,3,9,0,15,0,1,0,0,0,0,0,5,0,1,7
1.07417E+11,2018,1,8,0,5,0,8,0,0,0,0,1,5,0,1,6
1.07417E+11,2018,2,8,0,5,1,8,0,0,0,0,1,2,0,2,6
1.07417E+11,2018,1,9,0,18,0,8,0,0,0,0,4,5,0,1,6
1.07417E+11,2018,1,9,0,18,0,1,0,0,0,0,3,2,0,1,6
1.07417E+11,2018,1,9,0,18,0,0,0,0,0,0,1,5,0,3,0
1.07418E+11,2018,1,9,0,9,0,8,0,0,0,0,3,5,0,2,8
1.07418E+11,2018,2,3,0,18,0,8,0,0,0,0,1,5,0,1,5
1.07418E+11,2018,1,9,0,9,0,8,0,0,0,0,3,1,0,1,8
1.07418E+11,2018,2,1,0,18,0,8,0,0,0,0,3,2,0,1,6
1.07418E+11,2018,1,1,0,16,0,1,0,0,0,0,1,5,0,1,8
1.07418E+11,2018,2,9,0,9,0,1,0,0,0,0,4,5,0,1,6
1.07418E+11,2018,1,9,0,5,0,4,0,0,0,0,1,5,0,1,7
1.07418E+11,2018,2,8,0,18,0,4,0,0,0,0,2,5,0,1,8
1.07419E+11,2018,1,9,0,7,0,8,0,0,0,0,4,5,0,3,0
1.07419E+11,2018,2,1,0,18,0,8,0,0,0,0,1,2,0,1,4
1.07419E+11,2018,1,9,0,18,0,8,0,0,0,0,1,5,0,3,0
1.07419E+11,2018,2,9,0,18,0,8,0,0,0,0,3,5,0,1,7
1.07419E+11,2018,3,9,0,2,0,8,0,0,0,0,3,5,0,1,9
1.07419E+11,2018,1,9,0,9,0,6,0,0,0,0,1,5,0,1,8
1.07419E+11,2018,2,3,0,18,0,8,0,0,0,0,1,5,0,1,5
1.0742E+11,2018,1,9,0,9,0,8,0,0,0,0,1,5,0,1,6
1.0742E+11,2018,2,9,0,18,0,8,0,0,0,0,4,5,0,1,6
1.07421E+11,2018,1,14,3,11,7,3,0,0,0,0,4,5,0,3,0
1.07421E+11,2018,2,14,0,18,7,3,0,0,0,3,0,3,0,2,7
1.07422E+11,2018,1,9,0,5,0,4,0,0,0,0,3,5,0,2,4
1.07422E+11,2018,2,1,0,18,0,8,0,0,0,0,1,1,0,1,4
1.07422E+11,2018,1,5,0,18,0,0,0,0,0,0,1,5,0,1,4
1.07422E+11,2018,2,8,0,18,0,0,0,0,0,0,2,5,0,1,6
1.07422E+11,2018,1,9,0,9,0,8,0,0,0,0,3,5,0,3,0
1.07422E+11,2018,2,9,0,18,0,8,0,0,0,0,4,5,0,2,8
1.07422E+11,2018,1,9,0,12,0,0,0,0,5,6,0,5,0,2,6
1.07422E+11,2018,2,9,0,18,0,0,0,0,0,0,1,5,0,1,6
1.07423E+11,2018,1,9,0,18,0,8,0,0,2,10,0,5,0,1,6
1.07424E+11,2018,1,9,0,9,0,4,0,0,0,0,1,5,0,1,9
1.07424E+11,2018,2,9,0,18,0,4,0,0,0,0,4,5,0,1,4
1.07425E+11,2018,1,9,0,7,0,8,0,0,0,0,1,5,0,1,7
1.07425E+11,2018,2,1,0,18,0,8,0,0,0,0,3,5,0,2,6
1.07425E+11,2018,1,9,0,18,0,1,0,0,0,0,1,5,0,1,6
1.07425E+11,2018,1,9,0,18,0,1,0,0,0,0,1,5,0,1,7
1.07425E+11,2018,2,9,0,18,0,1,0,0,0,0,2,5,0,2,7
1.07425E+11,2018,3,9,0,18,0,1,0,0,0,0,2,5,0,1,6
1.07426E+11,2018,1,9,0,18,0,0,1,0,7,5,1,5,0,1,7
1.07426E+11,2018,1,8,0,5,0,0,0,0,0,0,3,5,0,1,4
1.07426E+11,2018,2,1,0,18,0,0,0,0,0,0,4,2,0,1,7
1.07426E+11,2018,1,9,0,5,0,1,0,0,0,0,1,5,0,2,9
1.07426E+11,2018,1,9,0,5,0,1,0,0,0,0,1,5,0,1,6
1.07426E+11,2018,2,9,0,5,0,1,0,0,0,0,2,5,0,2,4
1.07426E+11,2018,1,3,0,18,0,8,0,0,0,0,3,5,0,1,4
1.07426E+11,2018,2,9,0,9,0,5,0,0,0,0,1,5,0,1,10
1.07426E+11,2018,1,8,0,18,0,0,0,0,0,0,1,1,0,1,6
1.07426E+11,2018,1,9,0,18,0,8,0,0,0,0,2,5,0,1,6
1.07426E+11,2018,2,9,0,3,0,8,0,0,0,0,1,5,0,1,8
1.07427E+11,2018,1,9,0,18,0,0,0,0,0,0,4,1,0,2,5
1.07427E+11,2018,1,9,0,7,0,6,0,0,0,0,1,5,0,1,6
1.07427E+11,2018,2,1,0,18,0,8,0,0,0,0,4,5,0,1,7
1.07427E+11,2018,1,9,0,9,0,5,0,0,0,0,2,5,0,1,8
1.07427E+11,2018,2,1,0,18,0,8,0,0,0,0,1,5,0,1,9
1.07427E+11,2018,1,9,0,7,4,8,0,0,0,0,1,2,0,2,9
1.07427E+11,2018,2,1,0,18,4,8,0,0,0,0,3,2,0,1,5
1.07427E+11,2018,1,9,0,18,0,0,0,0,0,10,0,5,0,2,9
1.07427E+11,2018,2,9,0,4,0,0,0,0,0,0,2,5,0,2,8
1.07427E+11,2018,3,9,0,4,0,0,0,0,0,0,2,5,0,1,6
1.07428E+11,2018,1,21,1,18,0,0,0,0,0,0,1,1,1,1,9
1.07428E+11,2018,2,19,0,3,0,0,0,0,0,0,2,1,0,1,6
1.07428E+11,2018,3,9,0,3,0,0,0,0,1,0,3,1,0,1,7
1.07428E+11,2018,4,19,0,3,0,0,0,0,0,0,2,1,0,1,9
1.07428E+11,2018,5,21,1,3,0,0,0,0,0,0,2,1,0,1,8
1.07428E+11,2018,1,9,0,12,0,1,0,0,0,0,3,5,0,1,6
1.07428E+11,2018,2,21,0,3,0,1,0,0,0,0,4,1,0,1,6
1.07429E+11,2018,1,9,0,18,8,8,0,0,0,0,1,5,0,1,6
1.07429E+11,2018,2,9,0,18,0,8,2,0,0,0,4,5,0,2,7
1.07429E+11,2018,1,9,0,7,0,6,0,0,0,0,3,5,0,2,8
1.07429E+11,2018,2,9,0,18,0,8,0,0,0,0,4,5,0,2,6
1.0743E+11,2018,1,9,0,9,0,8,0,0,0,0,3,5,0,1,7
1.0743E+11,2018,2,9,0,17,0,8,0,0,0,0,1,5,0,2,9
1.0743E+11,2018,1,21,1,18,0,0,0,0,0,0,1,1,0,1,6
1.0743E+11,2018,2,21,1,3,0,0,0,0,0,0,1,1,0,1,8
1.0743E+11,2018,1,9,0,9,0,5,0,0,0,0,4,5,0,2,6
1.0743E+11,2018,2,1,0,18,0,8,0,0,0,0,1,1,0,1,6
1.07431E+11,2018,1,9,0,6,4,0,0,0,0,0,3,1,0,2,9
1.07431E+11,2018,2,1,0,18,4,0,0,0,0,0,1,1,0,1,7
1.07431E+11,2018,1,14,0,9,0,8,0,0,0,0,1,5,0,3,0
1.07431E+11,2018,2,9,0,18,0,8,0,0,1,5,3,2,0,2,6
1.07431E+11,2018,1,9,0,9,0,5,0,0,0,0,2,5,0,2,6
1.07431E+11,2018,2,9,0,3,0,1,0,0,0,0,0,5,0,1,6
1.07431E+11,2018,3,1,0,18,0,1,0,0,0,0,1,5,0,1,8
1.07432E+11,2018,1,9,0,5,9,0,0,0,0,0,4,5,0,1,6
1.07432E+11,2018,1,9,0,18,0,0,0,0,0,0,3,5,0,2,7
1.07432E+11,2018,1,9,0,7,0,8,0,0,0,0,4,5,0,1,11
1.07433E+11,2018,1,9,0,18,0,0,0,4,0,0,1,5,0,2,4
1.07433E+11,2018,2,19,0,2,0,0,0,0,1,10,1,5,0,1,8
1.07433E+11,2018,1,9,0,5,0,1,0,0,0,0,1,5,0,1,6
1.07433E+11,2018,2,9,0,3,0,1,0,0,0,0,2,5,0,1,7
1.07434E+11,2018,1,9,0,9,0,6,0,0,0,0,1,5,0,3,0
1.07434E+11,2018,2,1,0,18,0,8,0,0,0,0,1,5,0,1,7
1.07434E+11,2018,1,9,0,18,0,8,0,0,0,0,1,5,0,3,0
1.07434E+11,2018,2,9,0,3,0,8,0,0,0,0,2,5,0,2,8
1.07435E+11,2018,1,9,0,8,0,8,0,0,0,0,4,5,0,3,0
1.07435E+11,2018,2,1,0,18,0,8,0,0,0,0,2,5,0,1,7
1.07435E+11,2018,1,9,0,9,0,6,0,0,0,0,3,5,0,2,5
1.07435E+11,2018,2,9,0,18,0,8,0,0,0,0,1,5,0,1,4
1.07436E+11,2018,1,9,0,7,0,6,0,0,0,0,3,1,0,1,10
1.07436E+11,2018,2,3,0,18,0,8,0,0,0,0,1,5,0,1,8
1.07436E+11,2018,1,9,0,18,0,0,0,0,0,0,1,5,0,1,6
1.07436E+11,2018,2,9,0,18,0,0,0,0,0,0,3,5,0,2,6
1.07436E+11,2018,1,9,0,18,0,1,0,0,0,0,1,5,0,2,6
1.07436E+11,2018,2,19,0,3,0,1,0,0,0,0,0,2,0,1,7
1.07437E+11,2018,1,9,0,1,0,0,0,0,0,0,2,5,0,1,8
1.07437E+11,2018,2,9,0,2,0,0,0,0,0,0,2,5,0,2,6
1.07437E+11,2018,1,19,0,9,0,6,0,0,0,0,1,5,0,1,8
1.07437E+11,2018,2,9,0,18,0,8,0,0,7,0,4,5,0,2,4
1.07437E+11,2018,1,4,0,13,0,8,0,0,7,2,1,5,0,1,6
1.07437E+11,2018,2,9,0,9,0,8,0,0,0,0,3,5,0,1,7
1.07437E+11,2018,1,9,0,18,0,8,1,0,0,0,1,1,0,1,8
1.07438E+11,2018,1,9,0,18,0,0,0,0,0,0,1,5,0,2,10
1.07438E+11,2018,2,9,0,3,0,0,0,0,0,0,2,2,0,1,6
1.07438E+11,2018,3,9,0,3,0,0,0,0,0,0,2,2,0,2,8
1.07438E+11,2018,4,19,0,3,0,0,0,0,0,0,2,1,0,1,7
1.07438E+11,2018,1,8,0,18,0,8,0,0,0,0,1,1,0,1,9
1.07438E+11,2018,1,14,0,18,0,1,0,0,0,0,0,5,0,1,7
1.07438E+11,2018,2,9,0,18,0,1,0,0,0,0,0,5,0,3,0
1.07438E+11,2018,3,14,0,18,0,1,0,0,0,0,0,5,0,3,0
1.07438E+11,2018,4,14,0,18,0,1,0,0,0,0,0,5,0,3,0
1.07438E+11,2018,5,9,0,18,0,1,0,0,0,0,0,5,0,3,0
1.07438E+11,2018,6,9,0,18,0,1,0,0,0,0,0,5,0,3,0
1.07438E+11,2018,7,9,0,18,0,1,0,0,0,0,2,5,0,1,10
1.07438E+11,2018,8,5,0,18,0,1,0,0,0,0,3,5,0,1,9
1.07438E+11,2018,1,9,0,18,0,8,0,0,0,0,1,1,0,1,4
1.07438E+11,2018,2,9,0,3,0,8,0,0,0,0,2,1,0,2,5
1.07438E+11,2018,3,9,0,3,0,8,0,0,0,0,2,5,0,1,7
1.07438E+11,2018,4,9,0,3,0,8,0,0,0,0,2,1,0,1,7
1.07439E+11,2018,1,9,0,5,0,0,0,0,0,0,1,1,0,2,7
1.07439E+11,2018,2,9,0,18,0,0,0,0,0,0,1,5,0,1,6
1.07439E+11,2018,1,9,0,7,0,2,0,0,0,0,0,5,0,1,11
1.07439E+11,2018,1,9,0,18,0,8,0,0,0,0,4,5,0,1,10
1.07439E+11,2018,2,9,0,9,0,8,0,0,0,0,3,5,0,1,10
1.07439E+11,2018,1,9,0,18,0,1,0,0,0,0,1,5,0,1,6
1.07439E+11,2018,1,5,0,18,0,0,0,0,0,0,4,5,0,1,7
1.07439E+11,2018,1,9,0,18,0,1,0,0,0,0,1,5,0,3,0
1.07439E+11,2018,2,9,0,18,0,1,0,0,0,0,2,5,0,2,9
1.0744E+11,2018,1,9,0,7,0,1,0,10,1,0,1,5,0,1,6
1.0744E+11,2018,2,9,0,7,0,1,0,0,0,0,2,5,0,2,6
1.0744E+11,2018,1,9,0,16,0,8,0,0,0,0,0,1,0,2,6
1.0744E+11,2018,2,1,0,16,0,8,0,0,0,0,0,5,0,2,6
1.0744E+11,2018,1,9,0,9,0,6,0,0,0,0,1,5,0,2,6
1.0744E+11,2018,2,1,0,18,0,8,5,0,0,0,1,2,0,1,5
1.0744E+11,2018,1,5,0,18,0,0,0,0,0,0,1,5,0,1,7
1.0744E+11,2018,1,9,0,18,0,0,0,0,0,0,1,5,0,1,5
1.0744E+11,2018,2,9,0,18,0,0,0,0,0,0,2,5,0,2,7
1.0744E+11,2018,3,9,0,18,0,0,0,0,0,0,3,5,0,2,9
1.07441E+11,2018,1,21,1,11,0,7,0,0,0,0,1,1,0,1,8
1.07441E+11,2018,2,9,0,18,0,7,2,0,4,6,3,5,0,2,5
1.07441E+11,2018,1,21,1,18,0,0,2,0,1,7,4,1,0,2,8
1.07441E+11,2018,1,19,0,7,0,5,0,0,7,10,1,5,0,1,6
1.07441E+11,2018,1,1,0,16,0,1,0,0,0,0,1,5,0,1,6
1.07441E+11,2018,2,9,0,17,0,2,0,0,0,0,1,5,0,2,7
1.07441E+11,2018,1,9,0,18,0,8,0,0,0,0,1,2,0,2,8
1.07441E+11,2018,1,11,0,18,0,1,0,0,0,0,2,1,0,1,7
1.07441E+11,2018,2,8,0,10,0,1,0,0,0,0,1,1,0,1,7
1.07441E+11,2018,1,19,0,12,0,1,0,0,0,0,1,1,0,1,6
1.07441E+11,2018,2,19,0,18,0,1,0,0,0,0,1,1,0,1,9
1.07442E+11,2018,1,4,0,18,0,8,1,0,8,1,1,5,0,1,4
1.07442E+11,2018,2,9,0,9,0,5,0,0,0,0,3,5,0,2,9
1.07443E+11,2018,1,4,0,13,0,8,2,0,0,0,1,5,0,1,6
1.07443E+11,2018,2,9,0,9,0,5,0,0,0,0,2,5,0,1,6
1.07443E+11,2018,1,9,0,9,0,8,0,0,0,0,1,1,0,1,6
1.07443E+11,2018,2,1,0,18,0,8,0,0,0,0,1,2,0,1,6
1.07444E+11,2018,1,9,0,12,0,0,0,0,0,0,0,5,0,3,0
1.07444E+11,2018,2,9,0,18,0,0,0,0,0,0,3,1,0,1,8
1.07444E+11,2018,3,9,0,18,0,0,0,0,0,0,4,1,0,2,7
1.07444E+11,2018,1,9,0,18,0,0,0,0,0,0,1,5,0,1,10
1.07444E+11,2018,2,9,0,2,0,0,0,0,0,0,1,5,0,1,6
1.07444E+11,2018,3,9,0,2,0,0,0,0,0,0,2,5,0,1,6
1.07444E+11,2018,1,9,0,18,0,0,0,0,2,10,1,5,0,1,11
1.07445E+11,2018,1,3,0,18,0,8,0,0,0,0,1,5,0,1,5
1.07445E+11,2018,2,3,0,18,0,8,0,0,0,0,1,5,0,1,6
1.07445E+11,2018,1,9,0,18,0,8,0,0,0,0,1,1,0,1,9
1.07445E+11,2018,2,19,0,9,0,6,0,0,0,0,3,1,0,1,8
1.07446E+11,2018,1,9,0,18,0,0,0,0,0,0,0,5,0,1,6
1.07446E+11,2018,2,9,0,18,0,0,0,0,0,0,0,5,0,1,6
1.07446E+11,2018,1,9,0,9,4,5,0,0,0,0,4,1,0,1,6
1.07446E+11,2018,2,1,0,18,4,8,5,0,0,0,1,5,0,1,6
1.07446E+11,2018,1,9,0,11,0,3,0,0,0,0,4,5,0,2,11
1.07446E+11,2018,2,4,0,18,0,8,0,0,0,0,3,2,0,1,9
1.07446E+11,2018,1,9,0,1,0,8,0,0,0,0,0,1,0,1,6
1.07448E+11,2018,1,9,0,18,0,8,0,0,0,0,1,1,0,2,10
1.07448E+11,2018,2,19,0,18,0,8,0,0,0,0,4,1,0,1,7
1.07448E+11,2018,1,3,0,18,9,0,1,0,0,0,4,5,0,1,7
1.07448E+11,2018,2,5,0,18,9,0,0,0,0,0,0,1,0,1,8
1.07448E+11,2018,1,9,0,16,0,1,0,0,0,0,4,1,0,2,7
1.07448E+11,2018,2,1,0,16,0,1,0,0,0,0,1,4,0,1,6
1.07449E+11,2018,1,9,0,7,0,6,0,0,0,0,1,5,0,2,6
1.07449E+11,2018,2,1,0,18,9,8,0,0,0,0,3,2,0,1,7
1.07449E+11,2018,1,14,0,9,0,5,0,0,0,0,1,5,0,3,0
1.07449E+11,2018,2,5,0,8,0,6,0,0,0,0,1,2,0,1,5
1.07449E+11,2018,1,9,0,5,0,1,0,0,0,0,1,5,0,3,0
1.07449E+11,2018,2,9,0,18,0,1,0,0,0,0,4,2,0,1,7
1.07449E+11,2018,1,9,0,18,0,0,0,0,0,0,1,1,0,1,6
1.07449E+11,2018,2,9,0,3,0,0,0,0,0,0,2,5,0,2,6
1.07449E+11,2018,1,9,0,18,6,6,0,0,0,0,1,5,0,3,0
1.07449E+11,2018,2,1,0,18,5,8,5,0,0,0,3,2,0,1,5
1.0745E+11,2018,1,9,0,18,0,8,0,0,0,0,2,5,0,1,6
1.0745E+11,2018,1,9,0,7,0,8,0,0,0,0,4,5,0,1,11
1.0745E+11,2018,2,1,0,18,0,8,0,0,0,0,1,2,0,1,6
1.0745E+11,2018,1,9,0,18,0,8,0,0,0,0,1,5,0,3,0
1.0745E+11,2018,2,9,0,18,0,8,0,0,0,0,3,5,0,2,5
1.0745E+11,2018,1,9,0,12,0,0,0,0,0,0,3,5,0,3,0
1.0745E+11,2018,2,9,0,18,0,0,0,0,0,0,4,2,0,2,6
1.07451E+11,2018,1,9,0,13,0,8,5,0,0,0,4,5,0,1,6
1.07451E+11,2018,2,9,0,7,0,5,0,0,0,0,3,5,0,1,5
1.07452E+11,2018,1,9,0,7,0,8,0,0,0,0,4,5,0,3,0
1.07452E+11,2018,2,1,0,18,0,8,0,0,0,0,1,5,0,1,9
1.07452E+11,2018,1,9,0,18,0,4,0,0,0,0,1,5,0,2,8
1.07452E+11,2018,2,9,0,3,0,4,0,0,0,0,2,1,0,2,8
1.07452E+11,2018,3,9,0,3,0,4,0,0,0,2,0,1,0,1,6
1.07452E+11,2018,1,1,0,18,0,2,0,0,1,4,1,5,0,1,7
1.07452E+11,2018,2,1,0,18,0,1,0,0,0,0,1,5,0,1,6
1.07452E+11,2018,1,9,0,18,0,2,0,0,0,0,1,5,0,1,6
1.07452E+11,2018,2,9,0,4,0,2,0,0,0,0,2,5,0,1,10
1.07452E+11,2018,3,9,0,4,0,2,0,0,0,0,2,5,0,2,6
1.07453E+11,2018,1,9,0,9,0,6,0,0,0,0,3,5,0,1,7
1.07453E+11,2018,2,9,0,18,0,8,1,0,0,0,1,5,0,1,7
1.07453E+11,2018,1,9,0,18,0,4,0,0,0,0,3,1,0,2,6
1.07453E+11,2018,2,1,0,18,0,3,0,0,0,0,1,1,0,2,7
1.07453E+11,2018,1,9,0,18,0,8,2,0,1,0,1,5,0,1,10
1.07453E+11,2018,2,9,0,3,0,8,0,0,0,0,0,5,0,2,5
1.07453E+11,2018,1,9,0,18,0,0,0,0,0,0,1,5,0,1,4
1.07453E+11,2018,2,9,0,3,0,0,0,0,0,0,2,5,0,2,6
1.07453E+11,2018,3,9,0,3,0,0,0,0,0,0,2,5,0,2,6
1.07453E+11,2018,4,9,0,3,0,0,0,0,0,0,2,5,0,1,7
1.07454E+11,2018,1,1,0,7,0,6,0,0,0,0,1,5,0,1,6
1.07454E+11,2018,2,19,0,18,0,8,0,0,0,0,2,2,0,1,8
1.07454E+11,2018,1,9,0,16,0,0,2,0,7,2,1,5,0,1,4
1.07454E+11,2018,1,8,0,7,2,5,0,0,1,0,4,5,0,3,0
1.07454E+11,2018,2,1,0,18,2,8,0,0,1,0,1,5,0,1,8
1.07454E+11,2018,1,9,0,9,0,6,0,0,0,0,1,5,0,1,6
1.07454E+11,2018,2,9,0,18,0,8,0,0,0,0,4,5,0,1,4
1.07455E+11,2018,1,3,0,18,0,8,1,0,1,0,3,5,0,1,4
1.07455E+11,2018,2,1,0,9,9,8,0,0,0,0,4,5,0,1,2
1.07455E+11,2018,1,9,0,18,0,0,0,0,0,0,0,5,0,1,9
1.07455E+11,2018,1,3,0,18,0,0,0,11,0,0,1,5,0,1,7
1.07456E+11,2018,1,9,0,18,0,0,0,0,0,0,1,5,0,1,6
1.07456E+11,2018,2,9,0,3,0,0,0,0,0,0,2,2,0,2,7
1.07457E+11,2018,1,9,0,18,0,1,0,0,0,0,1,5,0,1,6
1.07457E+11,2018,2,9,0,3,0,1,0,0,0,0,0,5,0,2,6
1.07457E+11,2018,1,5,0,16,0,0,0,0,6,0,1,5,0,1,6
1.07457E+11,2018,1,5,0,18,0,8,0,0,0,0,1,5,0,1,5
1.07457E+11,2018,2,9,0,18,0,8,0,0,0,0,1,5,0,3,6
1.07458E+11,2018,1,9,0,18,0,0,0,0,0,0,1,5,0,1,6
1.07458E+11,2018,2,9,0,18,0,0,0,0,0,0,2,5,0,2,5
1.07458E+11,2018,1,20,0,13,0,8,0,0,0,0,4,1,0,3,6
1.07458E+11,2018,2,9,0,18,2,8,2,0,0,0,3,5,0,1,7
1.07458E+11,2018,1,9,0,18,0,0,0,0,0,0,1,5,0,1,6
1.07458E+11,2018,2,1,0,18,0,0,0,0,0,0,2,1,0,1,8
1.07459E+11,2018,1,9,0,18,0,8,0,0,0,0,1,5,0,3,0
1.07459E+11,2018,2,8,0,9,0,8,0,7,7,1,4,1,0,1,7
1.07459E+11,2018,1,9,0,18,9,8,0,0,0,0,1,5,0,3,0
1.07459E+11,2018,2,1,0,18,9,8,0,0,0,0,1,5,0,1,3
1.07459E+11,2018,1,9,0,18,0,8,0,0,7,0,1,5,0,1,6
1.0746E+11,2018,1,9,0,18,0,0,0,7,1,2,3,5,0,1,5
1.0746E+11,2018,1,9,0,10,0,8,0,0,0,0,4,5,0,2,9
1.0746E+11,2018,2,3,0,14,0,8,5,0,7,10,1,5,0,1,6
1.07461E+11,2018,1,9,0,9,0,8,0,0,0,0,2,5,0,3,0
1.07461E+11,2018,2,9,0,18,0,8,0,0,0,0,1,5,0,2,10
1.07461E+11,2018,1,9,0,18,0,0,1,0,0,0,1,5,0,1,7
1.07461E+11,2018,2,9,0,18,0,0,0,0,0,0,3,5,0,1,6
1.07461E+11,2018,1,9,0,18,0,1,0,0,0,0,2,5,0,1,9
1.07461E+11,2018,2,9,0,18,0,1,0,0,0,0,1,5,0,1,6
1.07461E+11,2018,1,9,0,18,0,8,0,7,0,6,1,5,0,2,5
1.07461E+11,2018,2,9,0,9,0,8,0,0,0,0,4,5,0,2,8
1.07462E+11,2018,1,9,0,18,0,0,0,0,0,0,1,2,0,1,6
1.07462E+11,2018,2,9,0,3,0,0,0,0,0,0,2,2,0,2,7
1.07462E+11,2018,3,19,0,3,0,0,0,0,0,0,2,1,0,1,7
1.07462E+11,2018,4,9,0,3,0,0,0,0,0,0,2,2,0,2,7
